,Key,Level,MSE,Model,R2
131,1_7,1,0.9015920477796904,VWC,0.0017368547911261745
132,1_7,1,0.9561516616586048,VWC,-0.06601230345371345
133,1_7,1,1.1349385931900047,VWC,-0.008147050581437165
134,1_7,1,1.1511701051911691,VWC,-0.01213866298833155
135,1_8,1,0.9090526928511352,Sedge,-0.16034810809579825
136,1_8,1,0.9596048007698247,Sedge,0.01491575683071511
137,1_8,1,1.1106247576281816,Sedge,-0.0049885948741228425
138,1_8,1,1.163165468351892,Sedge,0.015441581262771509
139,1_8,1,1.0782631588447658,Sedge,-0.019517015695163176
140,1_8,1,0.9795011562698497,Sedge,-0.00814183638304744
141,1_8,1,1.033056790210121,Sedge,0.0289285829048046
142,1_8,1,0.9348163846469968,Sedge,0.033302921387684314
143,1_8,1,1.1067211299318438,Sedge,0.02592605529363201
144,1_8,1,0.8807426407356691,Sedge,0.01175875496430634
145,1_8,1,0.9248636803294393,Sedge,0.03520036976116225
146,1_8,1,0.8843720046081378,Sedge,0.020803276793627368
147,1_8,1,0.9447651948233944,Sedge,-0.05331754568051017
148,1_8,1,1.138003129682628,Sedge,-0.010869227309742602
149,1_8,1,1.1750271664207328,Sedge,-0.03311441100926493
150,1_9,1,0.8479463495822959,Shrub,-0.08234973642576215
151,1_9,1,0.97527352640779,Shrub,-0.0011690050672243935
152,1_9,1,1.1273918661965834,Shrub,-0.020160913665436375
153,1_9,1,1.2052922429864197,Shrub,-0.020216518766142277
154,1_9,1,1.0603187274738524,Shrub,-0.002550236324512456
155,1_9,1,0.992181551009228,Shrub,-0.02119300672295954
156,1_9,1,1.0741287773776937,Shrub,-0.009679006880862762
157,1_9,1,0.9791636258158212,Shrub,-0.012556724620346404
158,1_9,1,1.1603943610548189,Shrub,-0.021314116192307386
159,1_9,1,0.8958806739748899,Shrub,-0.005226943381380078
160,1_9,1,0.9561153647562204,Shrub,0.0025992262406824285
161,1_9,1,0.9001878043815866,Shrub,0.003291664901399538
162,1_9,1,0.9559357488882435,Shrub,-0.0657715825734313
163,1_9,1,1.1308868145267619,Shrub,-0.004547923074920801
164,1_9,1,1.1533665597136384,Shrub,-0.014069842866667237
165,1_10,1,0.8555435892468102,Grass,-0.09204713102213136
166,1_10,1,0.9711108310019262,Grass,0.003104218295289063
167,1_10,1,1.1275258306412625,Grass,-0.020282136191853484
168,1_10,1,1.1928206556944838,Grass,-0.009659975782889907
169,1_10,1,1.0724196027664883,Grass,-0.013991829375753273
170,1_10,1,1.0016071204128447,Grass,-0.03089418041396841
171,1_10,1,1.0646323101004307,Grass,-0.0007523457101306086
172,1_10,1,0.9546020362549713,Grass,0.012842505928564396
173,1_10,1,1.1555453742819197,Grass,-0.01704630965463183
174,1_10,1,0.8811006678628339,Grass,0.01135702901447555
175,1_10,1,0.9504357680034775,Grass,0.008524070045771825
176,1_10,1,0.8974218158054492,Grass,0.006354230129682725
177,1_10,1,0.9644189586560147,Grass,-0.07522950263763506
178,1_10,1,1.1384217389169382,Grass,-0.011241070920884333
179,1_10,1,1.181797569990726,Grass,-0.03906712571782345
180,1_11,1,0.8865021933417906,Sparse,-0.1315638256795444
181,1_11,1,0.9364678509803989,Sparse,0.03866703929020043
182,1_11,1,1.135330092829248,Sparse,-0.027344102383821456
183,1_11,1,1.192139508557868,Sparse,-0.009083420541180498
184,1_11,1,1.0816377996580244,Sparse,-0.022707798671243618
185,1_11,1,0.9791656406016204,Sparse,-0.007796510213967434
186,1_11,1,1.0668370439075752,Sparse,-0.0028247912936747444
187,1_11,1,0.9521070313094715,Sparse,0.01542259976469107
188,1_11,1,1.1111345499346241,Sparse,0.02204161022839779
189,1_11,1,0.9169742144063346,Sparse,-0.02889504538308385
190,1_11,1,0.919567783117403,Sparse,0.0407249457399006
